"Translation Info:
#---------------------------
535,4,42,"Sa Araw na iyon ay mag-aasam ang mga tumangging sumampalataya at sumuway sa Sugo na kung sana itatabon sa kanila ang lupa. Hindi sila makapagtatago kay Allāh ng isang pag-uusap.",""
536,4,43,"O mga sumampalataya, huwag kayong lumapit sa pagdarasal habang kayo ay mga lasing hanggang sa makaalam kayo sa sinasabi ninyo ni habang mga kailangang-maligo, malibang mga tumatawid sa landas [ng pagdarasalan], hanggang sa makapaligo kayo. Kung kayo ay mga may-sakit o nasa isang paglalakbay, o dumating ang isa sa inyo mula sa palikuran, o sumaling kayo ng mga babae[7] at hindi kayo nakatagpo ng tubig, ay magsadya kayo sa isang lupang kaaya-aya saka #magpahid kayo sa mga mukha ninyo at mga kamay ninyo. Tunay na si Allāh ay laging Mapagpaumanhin, Mapagpatawad.[8]","[7] Ibig sabihin: nakipagtalik kayo sa mga maybahay
[8] Tingnan ang Qur’an 5:90 tungkol sa ganap na pagbabawal sa pag-inom ng alak."
537,4,44,"Hindi ka ba nakaalam sa mga [Hudyong] binigyan ng isang bahagi mula sa Kasulatan? Bumibili sila ng kaligawan at nagnanais sila na maligaw kayo ng landas.",""
538,4,45,"Si Allāh ay higit na maalam sa mga kaaway ninyo. Nakasapat si Allāh bilang Katangkilik at nakasapat si Allāh bilang Mapag-adya.",""
539,4,46,"Mayroon sa mga nagpakahudyo na naglilihis sa mga salita palayo sa mga katuturan ng mga ito at nagsasabi: “Nakinig kami at sumuway kami,” “Makinig ka ng hindi pinaririnig,” at “Rā`inā” bilang pagpilipit sa mga dila nila at paninirang-puri sa relihiyon. Kung sakaling sila ay nagsabi: “Nakinig kami at tumalima kami,” “Makinig ka,” at “Tumingin ka sa amin,” talaga sanang iyon ay naging higit na mabuti para sa kanila at higit na matuwid, subalit isinumpa sila ni Allāh dahil sa kawalang-pananampalataya nila kaya hindi sila sumasampalataya malibang kaunti.",""
540,4,47,"O mga binigyan ng Kasulatan, sumampalataya kayo sa ibinaba Namin bilang tagapagpatotoo para sa taglay ninyo bago pa Kami bumura ng mga mukha para magpabaling sa mga ito sa mga likuran ng mga ito, o sumumpa Kami sa kanila gaya ng pagsumpa Namin sa mga lumabag sa Sabath. Laging ang utos ni Allāh ay nagagawa.",""
541,4,48,"Tunay na si Allāh ay hindi nagpapatawad na tambalan Siya at magpapatawad naman Siya sa anumang mababa pa roon sa sinumang loloobin Niya. Ang sinumang nagtatambal kay Allāh ay gumawa-gawa nga ng isang kasalanang sukdulan.",""
542,4,49,"Hindi ka ba tumingin sa mga nagbubusilak ng mga sarili nila? Bagkus si Allāh ay nagbubusilak ng sinumang niloloob Niya. Hindi sila lalabagin sa katarungan nang gahibla.",""
543,4,50,"Tumingin ka kung papaano silang gumagawa-gawa laban kay Allāh ng kasinungalingan. Nakasapat iyon bilang kasalanang malinaw.",""
544,4,51,"Hindi ka ba nakaalam sa mga [Hudyong] binigyan ng isang bahagi mula sa Kasulatan? Sumasampalataya sila sa dinidiyos at nagpapakadiyos at nagsasabi sila sa mga tumangging sumampalataya na ang mga ito ay higit na napatnubayan kaysa sa mga sumampalataya ayon sa landas.",""
545,4,52,"Ang mga [Hudyong] iyon ay isinumpa ni Allāh. Ang sinumang isusumpa ni Allāh ay hindi ka makatatagpo para sa kanya ng isang mapag-adya.",""
546,4,53,"O mayroon ba silang isang bahagi mula sa paghahari [ni Allāh]? Kaya samakatuwid, hindi sila magbibigay sa mga tao ng isang kapiranggot.",""
547,4,54,"O naiinggit ba sila sa mga tao[9] dahil sa ibinigay ni Allāh sa mga ito mula sa kabutihang-loob Niya? Nagbigay nga Kami sa angkan ni Abraham ng Kasulatan at Karunungan, at nagbigay Kami sa mga ito ng isang paghaharing dakila [sa panahon ni Solomon].","[9] Ibig sabihin: sina Propeta Muhammad at ang mga Kasamahan niya."
548,4,55,"Mayroon sa kanila[10] ang sumasampalataya sa kanya[11] at mayroon sa kanila ang tumututol sa kanya. Nakasapat ang Impiyerno bilang liyab.","[10] Ibig sabihin: mga Hudyo.
[11] Ibig sabihin: kay Propeta Muhammad."
549,4,56,"Tunay na ang mga tumangging sumampalataya sa mga tanda Namin ay magsusunog Kami sa kanila sa Apoy. Sa tuwing naluto ang mga balat nila magpapalit Kami sa kanila ng mga balat na iba sa mga ito upang lumasap sila ng pagdurusa.Tunay na si Allāh ay laging Makapangyarihan, Marunong.",""
550,4,57,"Ang mga sumampalataya at gumawa ng mga maayos ay magpapapasok Kami sa kanila sa mga hardin na dumadaloy mula sa ilalim ng mga ito ang mga ilog bilang mga mananatili sa mga ito magpakailanman. Magkakaroon sila sa mga ito ng mga asawang dinalisay, at magpapapasok Kami sa kanila sa lilim na malilim [sa Paraiso].",""
551,4,58,"Tunay na si Allāh ay nag-uutos sa inyo na gampanan ninyo ang mga ipinagkatiwala sa mga kinauukulan ng mga ito. Kapag humatol kayo sa pagitan ng mga tao na humatol kayo ayon sa katarungan. Tunay na si Allāh ay kay inam ng ipinangangaral sa inyo! Tunay na si Allāh ay laging Madinigin, Nakakikita.",""
552,4,59,"O mga sumampalataya, tumalima kayo kay Allāh at tumalima kayo sa Sugo at sa mga may katungkulan mula sa inyo. Kaya kung naghidwaan kayo sa isang bagay ay sumangguni kayo kay Allāh at sa Sugo, kung kayo ay sumasampalataya kay Allāh at sa Huling Araw. Iyon ay higit na mabuti at higit na maganda sa pagsasakatuparan.",""
553,4,60,"Hindi ka ba nakaalam sa mga nag-aangkin[12] na sila ay sumampalataya raw sa pinababa sa iyo at pinababa bago mo pa? Nagnanais sila na magpahatol sa nagpapakadiyos samantalang inutusan nga sila na tumangging sumampalataya rito. Nagnanais ang demonyo na magligaw sa kanila sa isang pagkaligaw na malayo.","[12] Ibig sabihin: mga mapagpaimbabaw."
554,4,61,"Kapag sinabi sa kanila: “Halikayo sa pinababa ni Allāh [sa Qur’ān] at sa Sugo,” makakikita ka sa mga mapagpaimbabaw na tumututol sa iyo ng isang pagtutol.",""
555,4,62,"Kaya papaano kapag may tumama sa kanila na isang kapahamakan dahil sa ipinauna ng mga kamay nila, pagkatapos dumating sila sa iyo na nanunumpa kay Allāh: “Hindi kami nagnais maliban ng isang paggawa ng maganda at pagtutugma.”",""
556,4,63,"Ang mga iyon ay ang mga nakaaalam si Allāh ng nasa mga puso nila kaya umayaw ka sa kanila, mangaral ka sa kanila, at magsabi ka sa kanila sa mga sarili nila ng isang sinasabing nanunuot.",""
557,4,64,"Hindi nagsugo ng anumang sugo kundi upang talimain ito ayon sa pahintulot ni Allāh. Kung sakaling sila, noong lumabag sila sa katarungan sa mga sarili nila, ay dumating sa iyo saka humingi ng tawad kay Allāh at humingi ng tawad para sa kanila ang Sugo, talaga sanang nakatagpo sila na si Allāh ay Palatanggap ng pagbabalik-loob, Maawain.",""
558,4,65,"Kaya hindi, sumpa man sa Panginoon mo, hindi sila sumasampalataya hanggang sa nagpapahatol sila sa iyo sa anumang napagtalunan sa pagitan nila, pagkatapos hindi sila nakatatagpo sa mga sarili nila ng isang pagkaasiwa sa anumang inihusga mo at nagpapasakop sila nang isang pagpapasakop [na lubos].",""
559,4,66,"Kung sakaling Kami ay nagtakda sa kanila na: “Patayin ninyo ang mga sarili ninyo o lumisan kayo sa mga tahanan ninyo” ay hindi sana sila gumawa nito maliban sa kaunti sa kanila. Kung sakaling sila ay nagsagawa ng ipinangangaral sa kanila, talaga sanang ito ay naging higit na mabuti para sa kanila at higit na matindi sa pagpapatatag [sa pananampalataya]",""
560,4,67,"at samakatuwid talaga sanang nagbigay Kami sa kanila mula sa nasa Amin na isang pabuyang dakila,",""
561,4,68,"at talaga sanang nagpatnubay Kami sa kanila sa isang landasing tuwid.",""
562,4,69,"Ang sinumang tumatalima kay Allāh at sa Sugo, ang mga iyon ay kasama ng mga biniyayaan ni Allāh kabilang sa mga propeta, mga matapat, mga martir, at mga maayos. Kay ganda ang mga iyon bilang kasama!",""
563,4,70,"Ang kabutihang-loob na iyon ay mula kay Allāh. Nakasapat si Allāh bilang Maalam.",""
564,4,71,"O mga sumampalataya, humawak kayo sa pag-iingat ninyo saka humayo kayo nang pulu-pulutong o humayo kayo nang lahatan.",""
565,4,72,"Tunay na mayroon sa inyo na talagang ang magpapabagal nga [sa pakikipaglaban]. Kaya kung may tumama sa inyo na isang kapahamakan ay magsasabi siya: “Nagbiyaya nga si Allāh sa akin yayamang hindi ako naging kasama sa kanila bilang saksi.”",""
566,4,73,"Talagang kung may tumama sa inyo na kabutihang-loob mula kay Allāh ay talagang magsasabi nga siya, na para bang walang nangyari sa pagitan ninyo at niya na isang pagmamahal: “O kung sana ako ay naging kasama sa kanila para magtamo ako ng isang pagkatamong sukdulan.”",""
567,4,74,"Kaya makipaglaban ayon sa landas ni Allāh ang mga nagbili ng buhay na pangmundo kapalit ng Kabilang-buhay. Ang sinumang makikipaglaban ayon sa landas ni Allāh at mapapatay ito o mananaig ito ay magbibigay rito ng isang pabuyang sukdulan [sa Paraiso].",""
568,4,75,"Ano ang [pumipigil] sa inyo? Hindi kayo nakikipaglaban alang-alang sa landas ni Allāh at ng mga minamahina kabilang sa mga lalaki, mga babae, at mga bata, na nagsasabi: “Panginoon namin, magpalisan Ka sa amin mula sa pamayanang ito [ng Makkah], na tagalabag sa katarungan ang mga naninirihan dito, magtalaga Ka para sa amin mula sa ganang Iyo ng isang katangkilik, at magtalaga Ka para sa amin mula sa ganang Iyo ng isang mapag-adya.”",""
569,4,76,"Ang mga sumampalataya ay nakikipaglaban ayon sa landas ni Allāh at ang mga tumangging sumampalataya ay nakikipaglaban ayon sa landas ng nagpapakadiyos. Kaya makipaglaban kayo sa mga katangkilik ng demonyo. Tunay na ang panlalansi ng demonyo ay laging mahina.",""
570,4,77,"Hindi ka ba nakaalam sa mga sinabihan: “Magpigil kayo ng mga kamay ninyo, magpanatili kayo ng pagdarasal, at magbigay kayo ng zakāh,” ngunit noong itinakda[13] sa kanila ang pakikipaglaban biglang may isang pangkat kabilang sa kanila na natatakot sa mga tao gaya ng pagkatakot kay Allāh o higit na matindi sa pagkatakot? Nagsabi sila: “Panginoon Namin, bakit Ka nagtakda sa amin ng pakikipaglaban? Bakit kasi hindi Ka nag-antala sa amin sa maikling taning?” Sabihin mo: “Ang natatamasa sa Mundo ay kakaunti at ang Kabilang-buhay ay higit na mabuti para sa sinumang nangilag magkasala. Hindi kayo lalabagin sa katarungan nang gahibla.”","[13] O isinatungkulim."
571,4,78,"Maging saanman kayo, aabot sa inyo ang kamatayan kahit pa man kayo ay nasa mga toreng pinatatag. Kung may tumama sa kanila na isang maganda ay nagsasabi sila: “Ito ay mula sa ganang kay Allāh.” Kung may tumama sa kanila na isang masagwa ay nagsasabi sila: “Ito ay mula sa ganang iyo.” Sabihin mo: “Lahat ay mula sa ganang kay Allāh.” Kaya ano ang mayroon sa mga taong ito na hindi halos sila nakauunawa ng isang pag-uusap?",""
572,4,79,"Ang anumang tumama sa iyo na maganda ay mula kay Allāh at ang anumang tumama sa iyo na masagwa ay mula sa sarili mo [dahil sa mga pagsuway]. Nagsugo sa iyo sa mga tao bilang sugo. Nakasapat si Allāh bilang Saksi.",""
573,4,80,"Ang sinumang tumatalima sa Sugo ay tumalima nga kay Allāh. Ang sinumang tumalikod, hindi nagsugo sa iyo bilang tagapag-ingat sa kanila.",""
574,4,81,"Nagsasabi sila ng pagtalima ngunit kapag nakaalis sila mula sa piling mo ay may nagpapanukala sa gabi na isang pangkatin kabilang sa kanila ng iba pa sa sinasabi mo. Si Allāh ay nagsusulat ng anumang ipinapanukala nila sa gabi kaya umayaw ka sa kanila at manalig ka kay Allāh. Nakasapat si Allāh bilang Pinananaligan.",""
575,4,82,"Kaya hindi ba sila nagmumuni-muni sa Qur’ān? Kung sakaling ito ay mula sa ganang iba pa kay Allāh, talaga sanang nakatagpo sila rito ng pagkakaiba-ibang marami.",""
576,4,83,"Kapag may dumating sa kanilang isang usapin ng katiwasayan o pangangamba ay nagpapatalastas sila nito. Kung sakaling sumangguni sila nito sa Sugo at sa mga may kapamahalaan kabilang sa kanila ay talaga sanang nakaalam dito ang mga naghihinuha nito kabilang sa kanila. Kung hindi dahil sa kabutihang-loob ni Allāh sa inyo at awa Niya ay talaga sanang sumunod kayo sa demonyo, maliban sa kakaunti.",""
577,4,84,"Kaya makipaglaban ka ayon sa landas ni Allāh; hindi ka nag-aatang maliban sa sarili mo. Mag-udyok ka sa mga mananampalataya, harinawang si Allāh ay sumupil sa kapangyarihan ng mga tumangging sumampalataya. Si Allāh ay higit na matindi sa kapangyarihan at higit na matindi sa panghalimbawang pagpaparusa.",""
578,4,85,"Ang sinumang mamamagitan ng isang magandang pamamagitan ay magkakaroon siya ng isang bahagi mula rito. Ang sinumang mamamagitan ng isang masagwang pamamagitan ay magkakaroon siya ng isang pasanin mula rito. Laging si Allāh sa bawat bagay ay Tagapagpakain.",""
579,4,86,"Kapag binati kayo ng isang pagbati ay bumati kayo ng higit na maganda kaysa roon o gumanti [man lamang] kayo roon. Tunay na si Allāh sa bawat bagay ay laging Mapagtuos.",""
580,4,87,"Si Allāh – walang Diyos kundi Siya – ay talagang magtitipon nga sa inyo sa Araw ng Pagbangon, walang pag-aalinlangan dito. Sino pa ang higit na tapat kaysa kay Allāh sa pakikipag-usap?",""
581,4,88,"Kaya ano ang mayroon sa inyo hinggil sa mga mapagpaimbabaw para may dalawang pangkat, gayong si Allāh ay nagpabalik na sa kanila [sa kawalang-pananampalataya] dahil sa nakamit nila? Nagnanais ba kayo na magpatnubay sa iniligaw ni Allāh? Ang sinumang ililigaw ni Allāh ay hindi ka makatatagpo para sa kanya ng isang landas [tungo sa kapatnubayan].",""
582,4,89,"Nag-asam sila na kung sana tumatanggi kayong sumampalataya kung paanong tumanggi silang sumampalataya kaya kayo ay magiging magkatulad. Kaya huwag kayong gumawa mula sa kanila ng mga katangkilik hanggang sa lumilikas sila [mula sa Shirk tungo sa Islām] ayon sa landas ni Allāh. Kaya kung tumalikod sila ay kunin ninyo sila, patayin ninyo sila saanman ninyo sila matagpuan, at huwag kayong gumawa mula sa kanila ng isang katangkilik ni ng isang mapag-adya,",""
583,4,90,"maliban sa mga umaabot sa mga taong sa pagitan ninyo at ng mga ito ay may isang kasunduan, o sa mga dumating sa inyo habang nanikip ang mga dibdib nila na makipaglaban sila sa inyo o makipaglaban sila sa mga kalipi nila. Kung sakaling niloob ni Allāh ay talaga sanang nagpanaig Siya sa inyo saka talaga sanang kumalaban sila sa inyo. Kaya kung humiwalay sila sa inyo saka hindi sila nakipaglaban sa inyo at nag-ukol sa inyo ng kapayapaan, hindi maglalagay si Allāh para sa inyo laban sa kanila ng isang daan.",""
584,4,91,"Makatatagpo kayo ng mga ibang nagnanais na magpatiwasay sa inyo at magpatiwasay sa mga kalipi nila. Sa tuwing isinasauli sila sa ligalig ay napanunumbalik sila roon. Kaya kung hindi sila humiwalay sa inyo at nag-ukol sa inyo ng kapayapaan at sumupil sa mga kamay nila ay kunin ninyo sila at patayin ninyo sila saanman ninyo sila masumpungan. Ang mga iyon ay gumawa Kami para sa inyo laban sa kanila ng isang katunayang malinaw.",""
585,4,92,"Hindi nangyaring ukol sa isang mananampalataya na makapatay ng isang mananampalataya malibang dala ng isang pagkakamali. Ang sinumang nakapatay ng isang mananampalataya dala ng isang pagkakamali, [ang panakip-sala ay] pagpapalaya ng isang aliping mananampalataya at isang pagbabayad-pinsalang inaabot sa mag-anak nito, malibang magkawanggawa sila. Kaya kung [ang napatay na] ito ay kabilang sa mga taong kaaway para sa inyo at siya ay isang mananampalataya, [ang panakip-sala ay] pagpapalaya ng isang aliping mananampalataya. Kung [ang napatay na] ito ay kabilang sa mga taong sa pagitan ninyo at nila ay may isang kasunduan, [ang panakip-sala ay] pagbabayad-pinsalang inaabot sa mag-anak nito at pagpapalaya ng isang aliping mananampalataya; ngunit ang sinumang hindi makatagpo [ng mapalalaya, ang panakip-sala] ay pag-aayuno ng dalawang buwang magkakasunod bilang paghiling ng pagbabalik-loob mula kay Allāh. Laging si Allāh ay Maalam, Marunong.",""
586,4,93,"Ang sinumang papatay sa isang mananampalataya nang sinasadya, ang ganti sa kanya ay Impiyerno bilang mananatili roon. Magagalit si Allāh sa kanya, susumpa sa kanya, at maghahanda sa kanya ng isang pagdurusang sukdulan.",""
587,4,94,"O mga sumampalataya, kapag naglalakbay kayo ayon sa landas ni Allāh ay magpakalinaw kayo [bago kayo humusga] at huwag kayong magsabi sa kaninumang nag-ukol sa inyo ng pagbabati: “Hindi ka isang mananampalataya,” habang naghahangad kayo ng mapapala sa buhay na pangmundo sapagkat nasa ganang kay Allāh ay maraming mahihita. Gayon kayo dati bago pa niyan ngunit nagmagandang-loob si Allāh sa inyo kaya magpakalinaw kayo. Tunay na si Allāh laging sa anumang ginagawa ninyo ay Mapagbatid.",""
588,4,95,"Hindi nagkakapantay ang mga nagpapaiwan kabilang sa mga mananampalatayang walang mga taglay na kapinsalaan at ang mga nakikibaka ayon sa landas ni Allāh sa pamamagitan ng mga yaman nila at mga sarili nila. Nagtangi si Allāh sa mga nakikibaka sa pamamagitan ng mga yaman nila at mga sarili nila higit sa mga nagpapaiwan ayon sa antas. Sa bawat isa ay nangako si Allāh ng pinakamaganda. Nagtangi si Allāh sa mga nakikibaka higit sa mga nagpapaiwan ng isang pabuyang mabigat:",""
589,4,96,"mga antas mula sa Kanya, isang kapatawaran, at isang awa. Laging si Allāh ay Mapagpatawad, Maawain.",""
590,4,97,"Tunay na ang mga pinapanaw ng mga anghel habang mga tagalabag sa katarungan sa mga sarili nila[14] ay magsasabi [ang mga anghel]: “Nasa ano kayo noon?” Magsasabi sila: “Kami noon ay mga sinisiil sa lupa.” Magsasabi sila: “Hindi ba nangyaring ang lupa ni Allāh ay malawak para lumikas kayo roon?” Kaya ang mga iyon, ang kanlungan nila ay Impiyerno – at masagwa ito bilang kahahantungan –","[14] dahil sa hindi nila paglikas sa Madīnah mula sa Makkah"
591,4,98,"maliban sa mga sinisiil kabilang sa mga lalaki, mga babae, at mga bata na hindi nakakakaya ng isang kaparaanan at hindi napapatnubayan sa landas [sa paglikas]",""
592,4,99,"sapagkat ang mga iyon, harinawa, si Allāh ay magpapaumanhin sa kanila. Laging si Allāh ay Mapagpaumanhin, Mapagpatawad.",""
593,4,100,"Ang sinumang lilikas ayon sa landas ni Allāh ay makatatagpo siya sa lupa ng maraming malilipatan at kasaganaan. Ang sinumang lilisan mula sa bahay niya nang lumilikas tungo kay Allāh at sa Sugo Nito, pagkatapos aabutan siya ng kamatayan, ay napagtibay na ang pabuya sa kanya kay Allāh. Laging si Allāh ay Mapagpatawad, Maawain.",""
594,4,101,"Kapag naglakbay kayo sa lupa ay hindi sa inyo maisisi na magpaikli kayo ng dasal kung nangamba kayo na ligaligin kayo ng mga tumangging sumampalataya. Tunay na ang mga tagatangging sumampalataya laging para sa inyo ay kaaway na malinaw.",""
595,4,102,"Kapag ikaw ay nasa kanila [sa labanan] saka namuno ka sa kanila sa pagdarasal, tumayo ang isang pangkatin kabilang sa kanila kasama sa iyo at magdala sila ng mga sandata nila. Kapag nagpatirapa sila, sila ay maging nasa likuran ninyo, pumunta ang isa pang pangkatin na hindi nakapagdasal at magdasal sila kasama sa iyo, at magdala sila ng pag-iingat nila at mga sandata nila. Nag-asam ang mga tumangging sumampalataya na kung sana nalilingat kayo sa mga sandata ninyo at mga dala-dalahan ninyo at susugod sila sa inyo nang nag-iisang pagsugod. Walang maisisisi sa inyo kung mayroon kayong isang kapinsalaan mula sa ulan o kayo ay mga may-sakit, na maglapag kayo ng mga sandata ninyo ngunit magdala kayo ng pag-iingat ninyo. Tunay na si Allāh ay naghanda para sa mga tagatangging sumampalataya ng isang pagdurusang manghahamak.",""
