"Translation Info:
#---------------------------
348,3,55,"55. (Xus) markuu Alle yidhi: Ciisow! Waan ku oofsanayaa (seexin dhimasho la'aan) oo kuu soo kor yeelayaa Xaggeyga (jidh iyo ruuxba), oo kaa daahirin gaalada, oo ka yeeli kuwa kugu raaca (Towxiidka) kuwa ka sarreeya (Xujo ahaan) kuwa gaalooba tan iyo Maalinta Qiyaamaha. Markaas waa Xaggeyga meel noqodkiinna, waana idiin kala garsoori dhexdiinna waxaad isku khilaafsaneydeen.",""
349,3,56,"56. Ee ma kuwa gaalooba, waxaan cadaabi cadaab daran adduun iyo Aakhiraba, mana leh wax u soo gargaari (Aakhirada oo u shafeeci).",""
350,3,57,"57. Kuwase (Xaqa) rumeeyey ee samaha fala, wuxuu u oofin abaalgudyadooda oo dhan. Alle ma jecla daalimiinta (gar diidka).",""
351,3,58,"58. Kaa baan ku akhriyeynaa (Qur’aanka) oo Aayado ah iyo waano xikmad leh.",""
352,3,59,"59. Mataalka Ciise xagga Alle waa sida mataalka Aadam. Wuxuu ka abuuray carro, markaasuu ku yidhi: Ahow, wuuna ahaaday.",""
353,3,60,"60. (Kani) waa Xaq ka yimid Rabbigaa, ee ha ka mid noqon shaki qabeenka.",""
354,3,61,"61. Qofkii se kaala dooda arrinkan, kaddib waxa kuu yimid oo cilmi ah, kolkaa dheh: Kaalaya, aan u yeerno wiilasheenna iyo wiilashiinna, iyo dumarkayaga iyo dumarkiinna iyo kuwa dad noo xiga iyo kuwa dad idiin xiga, markaas aan baryootanno, inay Nacaladda Alle ku dhacdo kuwa ah beenalayaasha.",""
355,3,62,"62. Kuwani waa qisooyinka runta ah, oo ma jiro ilaah (xaq ah) aan ahayn Allaah. Alle waa Adkaadaha, Xakiimka ah.",""
356,3,63,"63. Hadday (Xaqa ka) jeesadaan, Alle wuu ogsoon yahay kuwa wax fasaadiya.",""
357,3,64,"64. Dheh: ehlul Kitaabow (Yuhuud iyo Nasaaroy)! U kaalaya Kelmed aan u simannahay ee noo dhaxeysa innaga iyo idinkaba, inaynaan caabudin cidna Alle maahee, iyo inaynaan la wadaajin (cibaadada) waxba, iyo (inaan) qaarkeen ka dhigan qaar kale rabbiyo ay la barbar caabudaan Alle. Hadday (Xaqa ka) jeesadaan, markaa dhaha: Ka markhaati ahaada inaan innagu nahay Muslimiin.",""
358,3,65,"65. Ehlul Kitaabow (Yuhuud iyo Nasaaroy)! Maxaad uga doodeysaan arrinka Ibraahiim, lamana soo dejin Towraadda iyo Injiilka isaga kaddib maahee? Ee miyeydaan wax fahmeyn?",""
359,3,66,"66. Bal eega! Idinka weeye kuwa ku dooday waxaad aqoon u lahaydeen, Ee maxaad uga doodaysaan wax aydaan aqoon u lahayn? Alle baana ogsoon, idinkuse ma ogidin.",""
360,3,67,"67. Ma uusan ahayn Ibraahiim Yuhuudi ama Nasraani midkoodna [10], wuxuuse ahaa toosane, Muslim ah, kamana uu mid aheyn mushrikiinta.","[10]. Labada qoloba ee Yuhuudda iyo Nassarada (Kirishtaanka) waxay sheegteen in Ibraahiim uu ka mid yahay xisbigooda, markaasuu Alle ugu jawaab celiyey in Ibraahiim uu ahaa iyaga hortood."
361,3,68,"68. Kuwa u xiga Ibraahiim dadka waa kuwaa raacay, iyo Nabigaan (Nabi Muxammad) iyo kuwa rumeeyey (Muslimiinta). Alle waa Gargaaraha mu’miniinta.",""
362,3,69,"69. Qayb ka mid ah Ehlul Kitaabka (Yuhuudda iyo Nasaarada) waxay jecel yihiin inay idin lumiyaan. Mase lumiyaan waxaan aheyn nafahooda, mase dareensana.",""
363,3,70,"70. Ehlul Kitaabow (Yuhuud iyo Nasaaroy)! Maxaad ugu gaaloobeysaan Aayadaha Alle idinkoo marag ah (og Xaqnimadooda)?",""
364,3,71,"71. Ehlul-Kitaabow (Yuhuud iyo Nasaaroy)! Maxaad ugu dheeheysaan xaqa baadilka, oo u qarisaan xaqa idinkoo ogsoon?",""
365,3,72,"72. Koox ka mid ah ehlul- Kitaabka (Yuhuudda) waxay yidhaahdeen: Rumeeya waxa lagu soo dejiyey oo Waxyi ah kuwa rumeeyey (Muslimiinta) gelinka hore ee maalinta, kuna gaalooba aakhirkeeda, bal inay ka soo noqdaan 'diintooda' [11].","[11]. Xagga kuwa idin la diinta ah (Yuhuudda iyo Nasaarada) si ayan u gelin diinta islaamka, xagga muslmiintana horay idinla diinta ahaa si uu u daciifo iimaankooda oo ugu soo laabtaan gaalnimada."
366,3,73,"73. Hana aaminina cid aan aheyn kan isagu raaca diintiinna (iyo dhaqankiinna). Dheh: Hanuunka (xaqa ah) waa hanuunka Alle (Islaamka), (oo ma xasdeysaan) si aan cidna loo siin (cilmi) la mid ah kan la idin siiyey, ama si ayan idinkula doodin Rabbigiin horti. Dheh: Fadli oo dhan wuxuu ku jiraa Gacanta Alle; Wuxuu siiyaa kuu doono. Alle waa Deeq Ballaarane, wax kasta Ogsoon.",""
367,3,74,"74. Wuxuu u doortaa Naxariistiisa kuu doono. Alle waa Kan iska leh Fadliga Weyn.",""
368,3,75,"75. Waxaa ka mid ah Ehlul-Kitaabka (Yuhuudda) mid haddaad ku aaminto maal tuuran kuu oofin; waxaana ka mid ah mid haddaad ku aaminto hal Diinnaar aan dib kuugu gudeyn inaad kor joogto ma’ahee adigoo dalbaya, waxaa arrinkani ugu wacan inay yidhaahdaan: Ma jirto korkeenna xagga kuwa aan aqoonta lahayn wax jid ah 'nalagu eedeeyo' [12]; waxayna Alle ka sheegaan been iyagoo ogsoon.","[12]. Yuhuudda uma arkaan denbi inay khiyaameeyaan ama been u sheegaan dadka aan iyaga ahayn."
369,3,76,"76. Haayoo, qofkii oofiya ballankiisa ee ka cabsada Ilaahay, hubaal Alle wuu jecel yahay kuwa iska jira (shirkiga iyo xumaha kale).",""
370,3,77,"77. Kuwa ku iibsada Axdiga Alle [13] iyo dhaarahooda qiimo yar, kuwaas kuma laha wax saami ah Aakhirada. Alle lama hadlayo, mana eegayo Maalinta Qiyaamaha, mana daahirinayo, waxayna leeyihiin cadaab xanuun badan.","[13]. Nabigu s.c.w. wuxuu yidhi: Qofkii ku goosta maal qof Muslim ah xaq darro isagoo dhaar ku mari, wuxuu la kulmi Alle oo u cadheysan”w.w. Axmad."
371,3,78,"78. Waxaa ka mid ah (Yuhuudda) koox ku leexisa carrabyadooda Kitaabka (Towraadda) si aad u mooddaan inuu ka mid yahay Kitaabka, isagoon ka mid ahayn Kitaabka, waxayna yidhaahdaan: wuxuu ka yimid Xagga Alle isagoo aan ka iman xagga Alle, waxayna ka sheegaan Alle been iyagoo ogsoon.",""
372,3,79,"79. Kuma habboona qof inuu Alle siiyo Kitaab iyo Xukun iyo Nabinnimo, markaas uu ku yidhaahda dadka: Ii noqda addoomo halkii Alle; (wuxuuse halkii taa yidhaahdaa): Ahaada caabudayaal Rabbi, Kitaabka aad bareysaan dartiis, iyo waxaad akhrinaysaan.",""
373,3,80,"80. Idinmana amrayo inaad ka dhigataan malaa’igta iyo Nabiyada rabbiyo, ma wuxuu idin amrayaa gaalnimo intaad Muslimiin noqoteen kaddib?",""
374,3,81,"81. (Xus) markuu Alle ka qaaday Nabiyada ballan adag [14]: waxaan idin siiyoba ee Kitaab iyo Xikmad ah, markaas idiin yimaado Rasuul xaqiijin waxaad haysataan, waa inaad rumeysaan oo u gargaartaan; Wuxuu yidhi: Ma qireysaan oo ma qaadeysaan wacadkay (arrinkan)? Waxay yidhaahdeen: Waanu qirnay. Wuxuu yidhi: Markhaati ka ahaada; Aniguna (sidoo kale) waxaan ahay la jirkiin mid ka mid ah markhaatiyada.","[14]. Anbiyadu waxay ballan kula galeen Alle in hadduu yimaado Rasuul magaciisu yahay Muxammad ay rumeyn oo u gargaari, ballantoodaasina waxay sidoo kale saaran tahay ummadahooda."
375,3,82,"82. Qofkii jeesada intaas kaddib, kuwaa weeye kuwa ah caasiyaasha.",""
376,3,83,"83.Ma waxaan ahayn diinta Alle (Islaamka) bay rabaan (inay raacaan), Isagoo ay (Alle) u hoggaansan yihiin waxa ku sugan samooyinka iyo arlada, oggolaan ama sandulleba, Xaggiisaana loo celin.",""
377,3,84,"84. Dheh: Waxaanu rumeynay Alle, iyo waxa nalagu soo dejiyey (ee Waxyi ah), iyo waxa lagu soo dejiyey Ibraahiim iyo Ismaaciil iyo Isxaaq iyo Yacquub iyo (Nabiyadii ahaa) firkiisa iyo waxa laga siiyey Muuse iyo Ciise iyo Nabiyada xagga Rabbigood. Ma kala soocno midkoodna. Innaguna Alleynu u hoggaansannahay.",""
378,3,85,"85. Qofkii doonana waxaan aheyn Islaamka diin (iyo dhaqan) ahaan, marnaba lagama aqbalayo, wuxuuna Aakhirada ka mid ahaan kuwa ku sugan khasaaraha.",""
379,3,86,"86. Sidee Alle u hanuunin qolo gaaloobay rumayntooda kaddib, iyo (kaddib) markay qireen in Rasuulku xaq yahay oo xujooyin cad ay u yimaadeen? Alle ma hanuuniyo qoloda daalimiinta ah (gar diidka).",""
380,3,87,"87. Kuwaasi abaalkoodu waa inay korkooda ahaato Nacladda Alle , iyo malaa`igta iyo dadkoo dhan.",""
381,3,88,"88. Iyagoo ku dhex waaraya, cadaabka lagama khafiifinayo, lamana siinayo nafis.",""
382,3,89,"89. Kuwa tawbad keena (xumo falkooda) kaddib oo wanaagsanaada mooyee. Hubaal, Alle waa Denbi Dhaaf Badane, Naxariis Badan.",""
383,3,90,"90. Hubaal, kuwa gaalooba rumayntoodii kaddib, haddana kororsada gaalnimo, lagama aqbalo tawbadooda (ay sheegtaan), waana kuwaa kuwa lunsan.",""
384,3,91,"91. Hubaal, kuwa gaalooba oo dhinta iyagoo gaalo ah, lagama aqbalo midkoodna dhulka muggi oo dahab ah walow uu u isku furto. Kuwaa weeye kuwa leh cadaab xanuun badan, mana leh wax u soo gargaari (oo u shafeeci Aakhirada).",""
385,3,92,"92. Marnaba ma haleeleysaan ajarka wanaagsan (ee lagu muto Jannada) jeer aad bixisaan wax ka mid ah waxaad jeceshihiin; waxaad bixisaanna oo wuxuun ah, hubaal Alle wuu Ogsoon yahay.",""
386,3,93,"93. Cunto oo dhan xalaal bay u ahayd Ilmahii Israa`iil, wixii uu Israa`iil (Nabi Yacquub) ka xaaraameeyay naftiisa maahee intaan la soo dejin Towraadda [15]. Dheh: Keena Tawraadda oo Akhriya, haddaad run sheegaysaan.","[15]. Kaddib soo degitaanka Towraadda waxaa Yuhuudda laga xaaraanshay cunitaanka qaar ka mid ah noocyada cuntada, ciqaab ahaan denbiyadoodii, magacyada waxaasi laga xaaraanshayna waxay ku qoran yihiin Towraadda, eeg suuradda An-Nisaa Aayadda 160 iyo Suuradda Al-Ancaam Aayadda 146."
387,3,94,"94. Qofkii ka been sheega Alle intaas kaddib, kuwaa weeye kuwa ah daalimiinta.",""
388,3,95,"95. Dheh: Run buu sheegay Alle; ee raaca diinta Ibraahiim, toosnihii, kamana mid aheyn mushrikiinta.",""
389,3,96,"96. Xaqiiq, Gurigii ugu horreeyay ee loogu cayyimay dadka (cibaado) waa midka ku yaal Bakkah [16], barakaysan, ee u ah hanuun ummadaha [17].","[16]. Ehlu kitaabka waxay yidhaahdeen Beytkii ugu horreeyey ee loo cayimay cibaadada waa kan ku yaal Baytul Maqdas, markaasuu Alle u jawaabay. 
Abuu Dar a.k.r. waxaa laga soo weriyey inuu yidhi: Waxaan idhi: Rasuul Allow, Masjidkee u horreeyey masaajidda? Wuxuu yidhi: Masjidka xurmadda badan ee Makkah, waxaan idhi: Yaa ku xiga? Wuxuu yidhi: Masjidka Al-Aqsaa ee Qudus. Waxaan idhi: Yaa ku xiga? Wuxuu yidhi: Meeshii salaad kugu haleeshaba ku tuko dhammaan dhulka waa masaajide. W.w. Axmad.
[17]. Eeg suuradda Al-Baqara Aayadda 125."
390,3,97,"97. Waxaa ku dhex yaal (Kacbada) calaamooyin cad, (sida) Maqaamkii Ibraahiim; qofkii soo gala wuxuu ahaan aamin. U xajinta beytkana (Kacbada) waa xil saaran dadka dar Alle, qof kasta oo kara inuu u socdaalo xaggiisa [18]. Qofkii beeniya (faral ahaanta Xajka), hubaal Alle wuu ka kaaftoon yahay uumanka.","[18]. Qofkii awooda ee haysta sahay iyo gaadiid uu ku tago Xajka, ee isagu caafimaad qaba oo safarku aamin yahay ugana soo tagay masaariif ku filan reerkiisa."
391,3,98,"98. Dheh: ehlul Kitaabow (Yuhuud iyo Nasaaroy)! Maxaad ugu gaaloobeysaan Aayadaha Alle, Allena wuu u jeedaa waxaad fashaan?",""
392,3,99,"99. Dheh: Ehlul-Kitaabow (Yuhuud iyo Nasaaroy)! Maxaad uga hor istaagtaan Jidka Alle kan rumeysan, waxaad rabtaan (inaad ka dhigtaan) mid qalloocan, idinkoo marag ka ah? Alle ma mooga waxaad fashaan.",""
393,3,100,"100. Kuwa (Xaqa) rumeeyow! Haddaad adeecdaan qaar ka mid ah kuwa la siiyay (hortiin) Kitaabka (Yuhuudda iyo Nasaarada), Waxay dib idiinku celin gaalo ahaan iimankiinna kaddib.",""
394,3,101,"101. Sidee baa se u gaaloobeysaan idinkoo ah kuwa loo akhriyo Aayadaha Alle, oo uu idinku jiro Rasuulkiisa? Qofkii si sugan u qabsada (Kitaabka) Alle (iyo Sunnada Rasuulkiisa), waxaa run ahaan lagu hanuuniyey Jid Toosan (Islaamka).",""
395,3,102,"102. Kuwa (Xaqa) rumeeyow! Ka cabsada Alle ka cabsashada xaqa ah uu mudan yahay (oo u dhowra si dhan Amarradiisa), hana dhimannina idinkoo aan aheyn Muslimiin (kuwo u hoggaansan Alle).",""
396,3,103,"103. Oo si sugan u qabsada (Xadhiga) Axdiga Alle (Islaamka) dhammaantiin, hana qaybsamina, xusuustana Nicmadda Alle dushiinna, waa tii idinkoo col isu ah, markaa isu furay quluubtiinna, ee aad Nicamaddiisa darteed ku noqoteen walaalo (is jecel); waxaadna qarka u saarnaydeen bohol Naar ah (khilaaf iyo dagaallo sokeeye), markaasuu idinka badbaadshay. Sidaasuu Alle idiinku caddeeyaa Aayadihiisa, inaad hanuuntaan.",""
397,3,104,"104. Ha idinka mid ahaato koox ku baaqda khayrka, amartana samaha oo reebta xumaha. Kuwaana weeye kuwa liibaani.",""
398,3,105,"105. Ha noqonnina sida kuwa kala qaybsamay oo iskhilaafay kaddib marka xujooyinka cad ay u yimaadeen. Kuwaana weeye kuwa leh cadaab daran.",""
399,3,106,"106. Maalinta wajiyo (qaar) ay nuurayaan, wejiyona ay madoobaan; kuwa ay wajiyadoodu madoobaadaan (waxaa lagu odhan): Ma waxaad gaalowdeen Iimaankiinnii kaddib? Ee dhadhamiya cadaabka gaalnimadiinnii darteed.",""
400,3,107,"107. Kuwase ay wajiyadoodu nuurayaan, waxay dhex ahaan Naxariista Alle (Jannada) iyagoo ku dhex waari weligood.",""
401,3,108,"108. Kuwani waa Aayadaha Alle ee aan kuugu akhrinno (Nabi Muxammadow) xaq, Allena lama doono wax dulmi ah uumanka.",""
402,3,109,"109. Alle baana leh waxa ku sugan samooyinka iyo waxa ku sugan arlada. xagga Allayna umuurahoo dhan u noqdaan.",""
403,3,110,"110. Waxaad tihiin (Muslimiintoy) tan u khayr badan ummadaha ee loo soo saaray dadka; Waxaad amartaan samaha, reebtaanna xumaha, oo rumeysan tihiin Alle. Haddayna ehlul Kitaabku rumeyn lahaayeen (Islaamka), waxay u ahaan laheyd wax u khayr badan iyaga; waxaa ka mid ah qaar mu'miniin ah (oo islaamay), badankooduse waa caasiyaal.",""
404,3,111,"111. Idiinma geysan karaan waxyeello, dhib yar maahee; oo hadday idin la dagaalla- maan dhabarkay idiin jeedin, loona gargaari maayo.",""
405,3,112,"112. Dulli baa la raacshay dushooda meel kastoo laga helo (marka ma leh awood iyo magan gelyo), waxaan aheyn markay ku hoos jiraan axdi (magan) xagga Alle ah (iyagoo bixin jizyo), ama axdi (magan) xagga dadka ah, waxayna la noqdaan Cadho xag Alle ah, oo dar xumo baa la saaraay korkooda. Arrinkani waxaa ugu wacan inay diidaan Aayadaha Alle oo ku dilayeen Nabiyadii xaq darro. Arrinkani waxaa ugu wacan inay (Alle ku) caasiyaan oo xadgudbaan.",""
406,3,113,"113. Ma aha isku wada mid; waxaa ka mid ah ehlul Kitaabka koox toosan [19]; waxay akhriyaan Aayadaha Alle waqtiyada habeenka oo sujuudaan.","[19]. Waa ehlu kitaabkii islaamay."
407,3,114,"114. Waxay rumeysan yihiin Alle iyo Maalinta Aakhiro; waxayna amraan samaha oo reebaan xumaha [20]; oo iskula tartamaan u degdegidda camallada khayrka, kuwaa waxay ka mid yihiin kuwa wanaagsan.","[20]. Nabigu s.c.w. wuxuu yidhi: Alle baan ku dhaartee wanaaggaad amreysaan oo xumaantaad reebeysaan, ama wuxuu Alle idiin soo diri ciqaab Xaggiisa ah, markaasaad baryeysaan mase idinka aqbalayo baryada.”"
408,3,115,"115. Waxay falaan oo khayr ahna lagama dayrin doono abaalkooda; Alle wuu Og yahay kuwa ka cabsada ee iska jira (xumaha).",""
409,3,116,"116. Hubaal, kuwa gaalooba wax ugama taraan maalkooda iyo awlaaddoodu midna xagga Alle. Waana kuwaa ehlu Naarka, iyagoo ku dhex waari weligood.",""
410,3,117,"117. Mataalka waxay ku bixiyaan nolosha adduunkan waa sida dabeyl aad u qabow oo ku dhacda abuurka beer qolo gef u geystay nafahooda, oo baabbi’isa. Alle ma uusan dulmin, iyagaase nafahooda dulmiyey.",""
411,3,118,"118. Kuwa (Xaqa) rumeeyow! Ha ka dhigannina saaxiibbo hoose (sokeeyayaal, idinkoo la wadaagaya sirahiinna) kuwo kale aan idinka idin ka mid ahayn (Yuhuudda, Nasaarada iyo munaafiqiinta), oo aan ka gaabinayn inay dhibaato idiin geystaan. Waxay jecel yihiin waxa idin dhiba. Necbaan cad waxay horayba uga soo muuq baxday afafkooda, waxay laabahoodu qarsadaan baana weliba ka sii daran. Waxaan idiin caddeynay Aayadaha haddaad fahmeysaan.",""
412,3,119,"119. Eeg! Idinka baa jeclaada iyaga (qaraabo iyo deris ahaan darteed iyo muujintooda saaxiibtinnimo dusha ah xaggiinna), halkay iyagu idin jecleyn (oo idinku colaadiyaan diintiinna darteed), waxaadna rumeysan tihiin Kutubta Alle oo dhan (Towraadda, Injiilka, halkay ku gaaloobaan Qur’aanka). Markay idinla kulmaanna waxay yidhaahdaan: Waanu rumeysannahay. Markase ay yihiin keligood, waxay qaniinaan foodaha farahooda ciil ay idiin qabaan awgii. Dheh: U dhinta ciilkiinna. Hubaal, Alle waa Og yahay waxa ku jira laabaha (dadka).",""
413,3,120,"120. Hadday idin haleesho samo, waa ay murugo gelisaa (munaafiqiinta), hadday idinku dhacdona xumaani way ku farxaan. Haddiise aad samir yeelataan oo aad iska jirtaan (dhagartooda, Allena u hoggaansan tihiin, iskana ilaalisaan xumaha), tabtooda wax dhib ah haba yaraatee idiin ma geysan doonto. hubaal Alle wuu koobaa waxay fali.",""
414,3,121,"121. (Xusuuso) markaad (Nabiyow) ka kallahday ehelkaaga si aad u dejiso mu’miniinta fariisimo si ay u dagaal galaan [21]. Alle waa wax kasta Maqle, wax kasta Ogsoon.","[21]. Dhacdadan waxay dhacday duullaankii Uxud sannadkii seddexaad ee hijrada siday sheegeen taariikhyahannada."
415,3,122,"122. Markii labo kooxood oo idinka mid ah goosteen inay cabsi muujiyaan [22], Alle baana ahaa Gargaarahooda. Ee Alle uun ha isku halleeyeen oo tala saarteen mu’miniintu.","[22]. Waxay ahaayeen Banuu Salama oo qabiilka Khazraj ah, iyo Banuu Xaaritha oo qabiilka Aws ah, oo labadaba ka tirsanaa Muslimiinta."
416,3,123,"123. Wuxuu Alle idiinku gargaaray dagaalkii Badar idinkoo ahaa kuwo tabar yar. Ee Alle ka cabsada, si aad u mahdisaan.",""
417,3,124,"124. (Xusuuso) markaad ku lahayd mu’miniinta: Miyaanay idinku fillayn inuu Rabbigiin idinku taageero saddex kun oo ka mid ah malaa’gta oo soo degi?",""
418,3,125,"125. Haayoo, haddaad samir yeelataan oo aad iska ilaalisaan (xumaha), oo idinku yimaadaan (gaalada) iyagoo rooraya si degdeg ah, wuxuu Rabbigiin idinku taageeri shan kun oo malaa’ig ah oo calaamadeysan.",""
419,3,126,"126. Uma yeelinna Alle (arrinkaas) waxaan ahayn bishaaro la idin siiyo, iyo inay ku degto quluubtiinna. Guusha kama timaaddo waxaan aheyn xagga Alle, Adkaadaha, Xakiimka ah.",""
420,3,127,"127. Si uu u baal gooyo qaar ka mid ah gaalada ama uu u dulleeyo, oo ay noqdaan iyagoo hungo ah [23].","[23]. Kaddib markii laga dilay gaalada toddobaatan ka mid ah madaxdooda, oo laga soo qafaashay toddobataan kale."
421,3,128,"128.Waxba amarka kuma lihid 'Nabiyow' [24], ama wuu ka tawbad aqbali ama wuu ciqaabi, hubaal iyagu waa daalimiin.","[24]. Wuxuu Al Iimaam Al-Bukhaari ku xusay kitaabkiisa sababta soo degitaanka Aayaddan in Rasuulku Alle ka baryey inuu badbaadiyo mushrikiinta qaarkood oo halaago inta kale."
422,3,129,"129. Alle baana iska leh waxa ku sugan samooyinka iyo waxa ku sugan arlada. Wuxuu u denbi dhaafaa qofkuu doono, oo cadaabaa qofkuu doono. Alle waa Denbi Dhaaf Badane, Naxariis Badan.",""
423,3,130,"130. Kuwa (Xaqa) rumeeyow! Ha cunina Ribada idinkoo ka yeelaya labo laabyo la sii labo laabay, Allena ka cabsada aad liibaantaane.",""
424,3,131,"131. Iska jira Naarta loo diyaariyey gaalada.",""
425,3,132,"132. Adeeca Allaah iyo Rasuulka (Nabi Muxammad) si la idiinku naxariisto.",""
426,3,133,"133. U degdega denbi dhaaf xagga Rabbigiin ah iyo Beer (Janno) ballaceedu le'eg yahay samooyinka iyo arlada, loo diyaariyey kuwa 'ka' dhowrsada 'xumaha'.",""
427,3,134,"134. Ee ah kuwa wax bixiya waqtiga ladnaanta iyo lurnaanta, iyo kuwa liqa cadhadooda, oo iska cafiya dadka. Alle wuu jecel yahay sama falayaasha.",""
428,3,135,"135. Kuwa markay falaan xumaan ama dulmiyaan nafahooda [25], xusuusta Alle, weydiistana in laga dhaafo denbiyadooda; yaa dhaafa denbiyada aan Alle aheyn, oo aan kas iyo ogaal ugu adkeysan waxay faleen (oo denbi ah).","[25]. Waxaa loola jeedaa faaxishada denbiga weyn ee ciribta xun, cirib xumadiisana ku koobneyn falaha oo keliya bal saameysa dadka kale, sida zinada, xatooyada, ribada, waxaa se loola jeedaa dulminta nafta inaad fasho dunuub gef ah uu qofku ka galo naf ahaantiisa ha ahaado denbi yar ama mid weyn sida cabbitaanka khamriga, iwm."
429,3,136,"136. Kuwaa abaalgudkoodu waa denbi dhaaf xagga Rabbigood ah, iyo beero (Jannooyin) ay hoostoodu qulqulaan webiyo oo ay ku dhex waarayaan weligood, wanaagsanaa abaalka kuwa camal san fasha.",""
430,3,137,"137. Waxaa jiray tusaalooyin idinka hortiin, ee mara dhulka oo fiirsha siday ku dambeysey cidhibta kuwa (Xaqa) beeniyay.",""
431,3,138,"138. Kanu (Qur’aanku) waa hadal u cad dadka, waana u hanuun iyo waano kuwa Alle ka cabsada (ee iska jira xumaha).",""
432,3,139,"139. Ha tabar yaraannina, hana murugoonnina, idinkaa sarreyn, haddaad tihiin mu’miniin.",""
433,3,140,"140. Hadduu idinku soo gaaray dhaawac (Uxud), waxaa soo gaaray dhaawac la mid ah qoloda (gaalada) ah; waxaana ugu keennaa maalmaha dadka dhexdood si moogaaleysi ah, si uu Alle u muujiyo kuwa rumeysan, idiinkana sameysto shuhado. Alle ma jecla daalimiinta (gar diidka).",""
434,3,141,"141. Waa si uu Alle u daahiriyo kuwa (Xaqa) rumeysan oo u baabbi’iyo gaalada.",""
435,3,142,"142. Mise waxaad mooddaan inaad gali jannada isagoon Alle muujin kuwiinna jihaada [26] oo idinka mid ah, oo (sidoo kale) muujin samrayaasha?","[26]. Jihaadku wuxuu leeyahay macnooyin badan b. Jihaadka waa dadaal lala yimaado oo kor loogu qaadayo islaamka ee lagu difaacayo muslimiinta t.La jihaadka nafta j. Ku bixinta maalka danaha islaamka iyo muslimiinta x. Jihaadka tiridda fasahaadka iyo oogidda xaqa. Nabigu s.c.w. wuxuu yidhi: Ha jeclaannina la kulanka cadowga, ee weydiista Alle caafimaad, markaadse dagaal kula kulantaan cadowgiinna adkeysta oo ogaada in Jannadu tahay hooska seefaha."
436,3,143,"143. Waxaadna jecleydeen dhimashada (shaiidnimo) ka hor intaydaan la kulmin. waadna aragteen 'geerida' idinkoo eegaya.",""
437,3,144,"144. Muxammad ma aha waxaan ahayn Rasuul (Alle), Waxaa tagay hortiis Rusul (badan). Ee hadduu dhinto [27] ama la dilo ma waxaad dib ugu gaddooomi lahaydeen cirbihiinna? Qofkii dib ugu gaddooma cirbihiisa, waxba uma dhimayo Alle. Alle waa u abaal gudi kuwa mahdiya.","[27]. Rasuulka Alle waa qof Aadmi ah uu soo diray Alle Rusul hortiis. Qaarkood la dilay, qaarna u dhinteen jirrooyin, sidaas oo kale Nabigu sc.w. wuu dhiman sida Rusushii horeba. Dagaalkii Uxud waxaa faafay warka dilidda Nabiga s.c.w. warkaasoo qas iyo qalalaase geliyey muslimiiintii, heer muslimiinta qaarkood ay magan weydiisteen Abuu Sufyaan oo ahaa markaas odayga Quraysh. Munaafiqiintiina waxay yidhaahdeen hadduu Muxammad ahaan lahaa Nabi lama dileen. Markaasuu Alle soo dejiyey Aayaddan si uu u dejiyo quluubta muslimiinta iyo jawaab celin ahaan waxay yidhaahdeen munaafiqiinta. (Saxiix Al- Bukhaari Baabka Jihaadka).
Abuu Bakar a.k.r. wuxuu soo daliilsaday Aayaddan maalintii uu geeriyooday Nabiga s.c.w. si uu u dejiyo Cumar bin Al-Khaddaab iyo saxaabada qaarkood ee rumeysan waayey dhimashada Nabiga s.c.w. ( Saxiix Al- Bukhaari qaybta Taqwada Saxaabada)."
