"Translation Info:
#---------------------------
710,5,41,"اې رسوله! هغه كسان دې ونه ځوروي چې په كفر كې منډې ترړې وهي كه دوى له هغو خلكو وي چې په خوله وايي ايمان مو راوړى خو زړونو يې باور نه دى كړې او (يا) له هغو چې يهوديان شوي ډېرغوږ نيوونكي دروغ تړلو لپاره، د هغو كسانو لپاره (تا ته) غوږ نيوونكي دې چې تا ته هيڅكله نه دي راغلي، د (تورات) ټكي بدلوي له هغه وروسته چې ځايونه يې ټاكل شوي (خلكو ته) وايي كه دا حكم دركړ شو ويې منئ او كه نه مه يې منئ، او الله چې په فتنه كې د چا غورځول وغواړي نو الله نه يې ژغورلو لپاره ته هېڅ واك نه لرې، دوى هغه خلك دي چې الله دا نه دي غوښتي چې زړونه يې صفا كړي په دنيا كې د هغو لپاره رسوايي ده او په آخرت كى ورته لوى عذاب دی.",""
711,5,42,"تا ته ډېر غوږ نيوونكي دي د دروغو ورګډولو لپاره او دېر حرام خوړونكي، نو كه تا ته راغلل يا يې ترمنځ پرېكړه وكړه يا ترې ډډه وكړه او كه ډډه دې ترې وكړه نو هيڅكله به كوم تاوان در ونه‌رسوي او كه فيصله دې كوله نو ترمنځه يې په عدل فيصله كوه، يقيناً الله عدالت كوونكي خوښوي.",""
712,5,43,"او دوى تا څنګه فيصله كوونكى ټاكي حال دا چې له دوى سره تورات شته دى په هغه كې د الله حكم (ليكل شوی) دى او سره له دې هم دوى ور څخه مخ اړوي، اصلي خبره دا ده چې دا خلك له سره ايمان نه لري.",""
713,5,44,"تورات خو موږ نازل كړى چې په هغه كې لارښوونه او رڼايي ده په دې سره به هغو نبيانو چې تابع وو، د يهوديانو فيصلې كولې او همداسې خداى پالونكو او عالمانو (هم په تورات فيصلې كولې) چې د الله د كتاب په ساتنه ګمارل شوي او پرهغه شاهدان وو، نو له خلكو مه وېرېږئ، يوازې له ما ووېرېږئ او په آيتونو مې كمه (ټيټه) بيه مه اخلئ، او چا چې په الله رانازل كړي (قانون) فيصله ونه كړه نو همدوى كافران دي.",""
714,5,45,"او (په تورات كې مو) پردوى ليكلي وو چې كس په كس (وژل كيږي) سترګه په سترګې، پوزه په پوزې، غوږ په غوږ، غاښ په غاښ او د ټپونو هم سره برابره بدله ده، نو څوك چې قصاص و بخښي نو دا يې د ګناهونو رژېدل دي. او چا چې په الله رانازل كړي قانون فيصله ونه كړه نو هغوى ظالمان دي.",""
715,5,46,"او بيا مو په هغو (نبيانو) پسې د مريمې زوى عيسی ولېږلو چې له ده مخكې د تورات (پاتې برخې) تصديقونكى و او ده ته مو انجيل وركړ چې لارښوونه او رڼا پكې وه، او دا هم د مخکېني كتاب تورات تصديقونكى، لارښونه او نصيحت و د متقيانو لپاره.",""
716,5,47,"او د انجيل خاوندان دې هم په هغه قانون فيصله كوي چې الله پكې نازل كړى او هر چا چې د الله په نازل كړي قانون فيصله ونه كړه نو همدوى سرغړونكي دي.",""
717,5,48,"او تا ته مو دا كتاب په حقه نازل كړى چې دا كتاب د هغه څه تصديقوونكى دى كوم چې ترې وړاندې و او پر هغه څارونكى (يا شاهد) دى، نو د هغوى ترمنځ په هغه څه فيصله كوه چې الله رانازل كړي او كوم حق چې درته راغلى له هغه نه په مخ اړولو سره د دوى په هوسونو پسې مه ځه له تاسي نه هر يوه ته مو يو شريعت او تګلاره ټاكلې ده او كه الله غوښتي واى نو تاسو ټول به يې يو امت ګرځولي واى خو د دې لپاره (يې داسې وكړل) چې په هغه څه كې مو وازمايي چې دركړى يې دي، نو په ښېګڼو كې يو له بل وړاندې شئ د الله لور ته ستاسو ټولو ستنېدل دي بيا به مو په هغه څه خبركړي چې پكې موشخړه كوله.",""
718,5,49,"او دا چې ترمنځ يې د الله په نازل كړي قانون فيصله كوه او په هوسو پسې يې مه ځه، او پام چې له ځينو هغو (حكمونو) دې ونه ګرځوي چې الله درته رانازل كړي نو كه يې مخ ترې واړولو نو پوه شه چې الله يې د څه ګناهونو له امله د سزا وركولو اراده كړې ده او يقيناً چې له خلكو نه زياتره يې فاسقان دي.",""
719,5,50,"آيا نو د جاهليت فيصله غواړي؟ او حال دا چې كوم خلك باوركوي هغوی ته د الله نه ښه حكم بل د چا دى؟",""
720,5,51,"اى مومنانو! يهوديان او نصرانيان ملګري مه نيسئ، دوى خپلو كې يو د بل ملګري دي، او له تاسو يې چې څوك په ملګرتيا نيسي نو هغه هم له دوى شمېرل كيږي بې شكه الله ظالم قوم ته هدايت نه كوي.",""
721,5,52,"نو ته به ګورې چې د چا په زړه كې ناروغي ده، په هغوى كې منډې ترړې وهي، وايي: وېرېږو چى څه پېښه (مصيبت او حادثه) را ونه رسي، خو لرې نه ده چې الله له خپل لوري كوم برى درته راولي يا څه بله خبره (څرګنده كړي) نو بيا به په هغه څه چې زړونو كې يې پټوي، پښېمانه وي.",""
722,5,53,"او بيا به مومنان وايي: آيا دا هماغه خلك دي چې په ټينګه يې قسمونه كول چې موږ له تاسي سره يو، اوس خو يې ټول عملونه خوشې بابېزه ولاړل او (ډېر) تاواني شول.",""
723,5,54,"ای مومنانو! په تاسو كې چې څوك له خپله دينه وګرځيد نو زر به الله داسې خلك راولي چې الله ته ګران وي او الله هغوى ته ګران وي، پر مومنانو به نرمي او پر كافرانو سختي كوونكي وي، د الله په لار كې به جهاد كوي او د چا پړه اچونكي له پړې اچولو به نه ډاريږي، دا نو د الله يو فضل دى چا ته يې چې خوښه شي وركوي يې، او الله پوه د پراخۍ څښتن دى.",""
724,5,55,"په حقيقت كې ستاسو ملګرى يوازې الله، رسول يې او هغه مومنان دي چې لمونځونه ترسره كوي او زكات وركوي، او همدوی ركوع كوونكي دي.",""
725,5,56,"او څوك چې الله، د هغه رسول او مومنانو سره دوستى كوي نو (پوه دې شي چې) همدغه د الله ډله برلاسې كېدونكې ده.",""
726,5,57,"اى مومنانو! هغه خلك په ملګرتيا مه نيسئ چې ستاسو په دين ملنډې او ساعت تېري كوي، دا كه له هغو كسانو وي چې تاسو نه مخكى كتاب وركړل شوى او كه له نورو كافرانو وي، او له الله وډار شئ كه تاسو (رښتينى) مومنان ياست.",""
727,5,58,"كله چې تاسي د لمانځه لپاره عږ (اذان) كوئ؛ نو هغوى ورپورې ملنډې وهي او لوبې ورسره كوي، د دې دليل دا دى چې هغوې داسي خلك دي چې عقل نه لري.",""
728,5,59,"ورته وايه اى اهل كتابو! آيا تاسو له دې پرته نور د څه غچ را څخه اخلئ چې موږ پر الله ايمان راوړى او پر هغه چې موږ ته نازل شوي او څه چې مخکې نازل شوي او (بل) دا چې ستاسو زياتره فاسقان دي.",""
729,5,60,"ورته وايه: آيا هغه خلك دروښايم چې د الله په نزد د سزا له مخى له دې هم بد وي؟ هر هغه څوك چې الله رټلي، غضب يې پرى كړى او بيزوګان او خنزيران يې ترې جوړ كړي او غير الله يې لمانځلى همدا خلك په مرتبه كى ډېر بد او له سمې لارې ډېر بې لارې دي.",""
730,5,61,"او چې كله درته راشي وايي موږ ايمان راوړى، حال دا چې له كفر سره راغلي وو او له كفر سره بېرته ووتل، او الله په هغه څه ښه پوه و چې دوى به پټولو.",""
731,5,62,"او له دوى نه به زياتره وينې چې په ګناه كې منډى ترړې وهي، په ظلم زياتي او حرام خورۍ كې، څه چې دوئ كول خامخا ډېر بد (كارونه) وو.",""
732,5,63,"د دوى رب پالونكي او عالمان ولې دوى د ګناه خبرو له ويلو او حرامو له خوړلو نه ايساروي، حتماً هغه څه ډېر بد دي چې دوى به كول.",""
733,5,64,"او يهودو وويل: دالله لاس تړل شوى دى، (خپله) د دوى لاسونه تړل شوي او رټل شوي دي په هغه خبره چې دوى وكړه، بلكې دواړه لاسونه يې خلاص غوړېدلي چې څنګه يې خوښه وي لګښت كوي. او تا ته چې د رب له خوا دې څه در نازل شوي، د هغوى زياترو ته خامخا سرغړاوى او كفر ورزياتوي، او د هغوى ترمنځ مو د قيامت تر ورځى دښمني او نفرت اچولى، كله هم چې د جګړې اور بلوي الله يې مړ كړي او دوى په ځمكه كې د فساد لپاره هلې ځلې كوي، خو الله فساديان نه خوښوي.",""
